# eta         Weight        Error
-5.0      0     0
-4.9      0     0
-4.8      1.12413287775     6.9669240233
-4.7      1.93722697927     1.94805947499
-4.6      1.51846492955     0.814861301755
-4.5      1.29548367135     0.468899759061
-4.4      1.09964873147     0.296019760705
-4.3      1.02332740327     0.217145141485
-4.2      0.932199872379     0.160750319025
-4.1      0.893199286959     0.127800319497
-4.0      0.903899938014     0.108884500167
-3.9      0.914203386366     0.0934156492654
-3.8      0.933619492359     0.081427657968
-3.7      0.916690912658     0.0681420969674
-3.6      0.959123399653     0.0611780483837
-3.5      0.959410733133     0.0524775775489
-3.4      0.947999205053     0.0444670633604
-3.3      0.982292621091     0.0399444826117
-3.2      1.00024996896     0.0355440422299
-3.1      1.01966006738     0.0321213022393
-3.0      1.02529135297     0.029138985993
-2.9      1.03958710368     0.0273496624942
-2.8      1.06198873297     0.0266876071327
-2.7      1.0683074335     0.0264285835386
-2.6      1.05334463026     0.0263570066189
-2.5      1.04646994522     0.027326769147
-2.4      1.03902795842     0.0291226504879
-2.3      1.01339130104     0.0311540586998
-2.2      0.965317833706     0.0318369437187
-2.1      0.92915384124     0.0328639988829
-2.0      0.958442028442     0.0367889354037
-1.9      0.907614131343     0.0372779317724
-1.8      0.904393120197     0.0398793665712
-1.7      0.864683487525     0.0405462390724
-1.6      0.887705148565     0.0444451310453
-1.5      0.871274308542     0.0462661511662
-1.4      0.845046469582     0.0473349201119
-1.3      0.852830626087     0.0503023572324
-1.2      0.865314811401     0.0535632409326
-1.1      0.854926551089     0.0552126837853
-1.0      0.878153784167     0.0591375899431
-0.9      0.865395615667     0.0603312699818
-0.8      0.904886681824     0.0654549919656
-0.7      0.863212230332     0.0640600581201
-0.6      0.881974712162     0.0671922432577
-0.5      0.870109099337     0.067728642444
-0.4      0.832529231079     0.0657542283903
-0.3      0.85924264216     0.0688981433858
-0.2      0.866165926268     0.0701912794595
-0.1      0.872550156388     0.0711934373743
0.0      0.86901963244     0.0710264927178
0.1      0.88586610164     0.0725047587451
0.2      0.824969519149     0.066941599067
0.3      0.828394227049     0.0666133530353
0.4      0.854882297911     0.0679792244804
0.5      0.860690753418     0.0673770208599
0.6      0.854026586495     0.0654910728021
0.7      0.842677019596     0.0630287303408
0.8      0.861913758053     0.0628188243966
0.9      0.833969553902     0.0588877345282
1.0      0.818965622408     0.0557432947362
1.1      0.853985194919     0.0560484507793
1.2      0.848928635836     0.0534238728881
1.3      0.825764864136     0.0495522353494
1.4      0.818375246468     0.0466512523929
1.5      0.854157595784     0.046254219188
1.6      0.862820040882     0.0441273416339
1.7      0.882564155248     0.0425105261804
1.8      0.897857330853     0.0405854752812
1.9      0.896584328717     0.0378241972302
2.0      0.922757025665     0.0363298914136
2.1      0.940609543702     0.0344736973094
2.2      0.955069404749     0.032483430055
2.3      1.01317345432     0.0323543697363
2.4      0.984485296852     0.0284488928463
2.5      1.04771938696     0.0285443192475
2.6      1.05461797571     0.0276096803376
2.7      1.04669033232     0.0269545785056
2.8      1.05125275028     0.0275800074209
2.9      1.0425631751     0.0285282616323
3.0      1.05867631683     0.0312697346219
3.1      1.03879569411     0.0336626904598
3.2      1.05786453257     0.038685046934
3.3      1.04290585399     0.0434983341314
3.4      1.01619469186     0.0486275339433
3.5      1.06640344806     0.0594669086593
3.6      1.03009300102     0.0666071819292
3.7      1.05221954795     0.0794259818443
3.8      1.07451834764     0.0949684887185
3.9      1.04363394396     0.107830415624
4.0      1.13907753723     0.138972978572
4.1      1.20985104337     0.17533651544
4.2      1.36050796508     0.237596752623
4.3      1.53768026062     0.329721253128
4.4      1.9414836374     0.52902744858
4.5      2.69716438605     0.986291050936
4.6      4.32389225082     2.36186978133
4.7      4.8703184549     4.91964050256
4.8      0     0
4.9      0     0
