# eta         Weight        Error
-5.0      0     0
-4.9      0     0
-4.8      0     0
-4.7      1.91417529041     2.8307134604
-4.6      2.26607242689     1.27352806507
-4.5      1.9864876387     0.67904943351
-4.4      1.56902527642     0.377962000964
-4.3      1.46746369216     0.269920401742
-4.2      1.2576297747     0.183711284
-4.1      1.17547469038     0.140423188274
-4.0      1.10983798863     0.110396962218
-3.9      1.09699766045     0.0922463549981
-3.8      1.07154784388     0.0769743789317
-3.7      1.04664584407     0.0648521987564
-3.6      1.04041291083     0.056247315052
-3.5      1.01257422268     0.0482649583512
-3.4      1.00574098051     0.0429157746384
-3.3      0.991237945803     0.0384510091802
-3.2      0.98488192149     0.035356763562
-3.1      0.983453432829     0.0332265048084
-3.0      1.00800108686     0.0326843099656
-2.9      0.988654344708     0.0310896471288
-2.8      1.00087977538     0.0310006508359
-2.7      0.995705416771     0.0307009440884
-2.6      0.980718374412     0.0304242452755
-2.5      0.973817749769     0.0307720239544
-2.4      0.963810416164     0.0314252246479
-2.3      0.957029575148     0.0327245279184
-2.2      0.92337774631     0.0336061421367
-2.1      0.889826948547     0.0350613463403
-2.0      0.860644889182     0.0373090247375
-1.9      0.803298835118     0.0380665913611
-1.8      0.778454153565     0.0395958458238
-1.7      0.757595933652     0.0414459533179
-1.6      0.728392439188     0.0427734991487
-1.5      0.703130169973     0.0441725708758
-1.4      0.692219416265     0.0463331899958
-1.3      0.695117400634     0.0493725235837
-1.2      0.676912054268     0.0507215036129
-1.1      0.694677463145     0.0547347947178
-1.0      0.675086000406     0.0555924360399
-0.9      0.688665056669     0.0590984078413
-0.8      0.663543889933     0.0589680495139
-0.7      0.687444338373     0.0630936987045
-0.6      0.686899283414     0.0647736010572
-0.5      0.687790339001     0.0663497875604
-0.4      0.696081723964     0.0684467287149
-0.3      0.682323594303     0.0680637515515
-0.2      0.686423731226     0.0692154443658
-0.1      0.684651999108     0.0694808565845
0.0      0.69279246611     0.0705058040959
0.1      0.679504887397     0.0690337289934
0.2      0.668923705364     0.0675566540115
0.3      0.691582938022     0.0692384066998
0.4      0.676286120418     0.0667903214665
0.5      0.654293987599     0.0634355278058
0.6      0.675243035708     0.0640964690781
0.7      0.660830056827     0.0610962181423
0.8      0.661074937732     0.0593027305532
0.9      0.670128118203     0.0581124018963
1.0      0.654543322075     0.0545860842381
1.1      0.663823104805     0.053037150677
1.2      0.664874713527     0.0506534437272
1.3      0.663210568504     0.0479540582319
1.4      0.67278169771     0.0459873942726
1.5      0.679739040093     0.043722863342
1.6      0.709495264533     0.0428172144008
1.7      0.733944274531     0.0414149877693
1.8      0.766882207341     0.0404388971551
1.9      0.786430265373     0.0387825216185
2.0      0.851281297767     0.0386792303266
2.1      0.890591608362     0.0371583237921
2.2      0.913377678512     0.0355110851456
2.3      0.922786104256     0.0338987917882
2.4      0.966243298626     0.0341357388032
2.5      0.9748994064     0.0335065306193
2.6      0.995042079811     0.0336917010994
2.7      1.01179351437     0.0341238588876
2.8      0.99439688279     0.0336211251292
2.9      1.02320399806     0.0351189600333
3.0      1.03860573071     0.036571174455
3.1      1.04295338278     0.0381219677771
3.2      1.06531074722     0.0410849425467
3.3      1.07474628743     0.0444322030922
3.4      1.08037493347     0.0486511875872
3.5      1.09387329417     0.0544967972977
3.6      1.16354360742     0.0652375805518
3.7      1.20689168219     0.0770551675255
3.8      1.27425687614     0.0937714183912
3.9      1.34179323896     0.115022761565
4.0      1.46171596681     0.147773652991
4.1      1.62123836615     0.196153985407
4.2      1.79393471599     0.264317671755
4.3      2.31314413027     0.428015565192
4.4      2.94394446786     0.713093323879
4.5      4.30589313107     1.47696352815
4.6      5.13433278344     2.88590233699
4.7      8.38170570409     12.5192509516
4.8      0     0
4.9      0     0
