# eta         Weight        Error
-5.0      0     0
-4.9      0     0
-4.8      1.46692836337     4.10704857248
-4.7      2.02882033712     1.2316615532
-4.6      1.68135510904     0.576950507891
-4.5      1.28727623113     0.304136850401
-4.4      1.05102562837     0.187447122002
-4.3      1.01113791799     0.144807280219
-4.2      0.948927549483     0.111934908454
-4.1      0.897764983097     0.0885201178591
-4.0      0.908141211789     0.0759456152402
-3.9      0.91219488486     0.0649418009152
-3.8      0.934600503049     0.0569327007828
-3.7      0.950470311831     0.0495491889957
-3.6      0.957844345917     0.0426708585974
-3.5      0.974776786573     0.03718480598
-3.4      0.986140985858     0.0322104122588
-3.3      1.02142097954     0.0289148819515
-3.2      1.01790613275     0.0250584076746
-3.1      1.01984255058     0.0221253911171
-3.0      1.05229789241     0.0208167526859
-2.9      1.04868115379     0.0192580686401
-2.8      1.04394153095     0.0183241681845
-2.7      1.06493587433     0.0187947847987
-2.6      1.05378761131     0.0191894777237
-2.5      1.03157059396     0.0200047095585
-2.4      1.00393121552     0.0212928324124
-2.3      0.969550940355     0.0223269234228
-2.2      0.934006966493     0.0230776445189
-2.1      0.896732843834     0.0237159738262
-2.0      0.902705345834     0.0258060258187
-1.9      0.887274668146     0.0272658986504
-1.8      0.850411241869     0.027842953702
-1.7      0.856277627774     0.0300147718081
-1.6      0.826839424602     0.0307375481802
-1.5      0.810893992174     0.0318781960967
-1.4      0.841107395373     0.0350966874212
-1.3      0.820344082434     0.0359185366529
-1.2      0.831549170936     0.0382277995106
-1.1      0.8115269233     0.038855470952
-1.0      0.818327122563     0.040783244438
-0.9      0.819842063112     0.0424391446048
-0.8      0.794972422341     0.0423541685945
-0.7      0.821826405643     0.0451480489704
-0.6      0.83924117791     0.0473298778911
-0.5      0.827883364669     0.0476552579096
-0.4      0.805420054892     0.0470608901354
-0.3      0.805612640828     0.0476319842995
-0.2      0.844430492606     0.0506241153051
-0.1      0.838309574516     0.0505531994347
0.0      0.820175461253     0.0494577777964
0.1      0.819291546736     0.0493070146654
0.2      0.809642026025     0.0484817336625
0.3      0.784215985672     0.0463906020482
0.4      0.807892354489     0.0472393370154
0.5      0.814111945568     0.0468325404922
0.6      0.817224494122     0.0460211240835
0.7      0.820521100119     0.0451423314679
0.8      0.790642012872     0.042170306784
0.9      0.798965377984     0.0413130001364
1.0      0.800886760937     0.0400001153979
1.1      0.801762839325     0.0384899392227
1.2      0.816421637817     0.0376469118931
1.3      0.780469333652     0.034165936769
1.4      0.80734902599     0.0336849020257
1.5      0.814936295883     0.032223875298
1.6      0.829143877828     0.0309628942346
1.7      0.852973520446     0.0300618873458
1.8      0.837772429738     0.0275223055777
1.9      0.88405426106     0.0272826913452
2.0      0.887535247974     0.0254938227631
2.1      0.898151440814     0.0239889169162
2.2      0.920954954734     0.022871727292
2.3      0.95956569633     0.0222449092369
2.4      0.995558738389     0.0212686430032
2.5      1.01823085518     0.0198569978608
2.6      1.03976987139     0.0189888212872
2.7      1.07320656371     0.0191631121695
2.8      1.07855396631     0.0192995203342
2.9      1.07715185167     0.0199267735531
3.0      1.0900819908     0.0217196932807
3.1      1.06913015464     0.02335254416
3.2      1.06633803797     0.0262831906178
3.3      1.06512108053     0.0301235583414
3.4      1.0651941683     0.0348015452131
3.5      1.09560816691     0.0419178943397
3.6      1.07532846876     0.0479122817396
3.7      1.07693594544     0.0560764764675
3.8      1.06498813955     0.0646394489901
3.9      1.11281673107     0.079195365268
4.0      1.15176859135     0.096173278817
4.1      1.21580319368     0.119953900583
4.2      1.2398135444     0.144876138508
4.3      1.53483715966     0.218003890098
4.4      1.9116050623     0.337894196062
4.5      2.84628037641     0.661979018019
4.6      4.19549043428     1.40480560827
4.7      5.80045218875     3.47679636433
4.8      3.02749052391     8.45410382031
4.9      0     0
