# eta         Weight        Error
-5.0      0     0
-4.9      0     0
-4.8      0.976412392603     6.09107357675
-4.7      2.4610077327     1.88098471403
-4.6      2.12823735736     0.882356897065
-4.5      1.75612067393     0.499993711265
-4.4      1.35906519981     0.291544927503
-4.3      1.25500947001     0.21341944408
-4.2      1.10739864099     0.153437286153
-4.1      1.05735295059     0.121410707834
-4.0      1.01697111609     0.0975663939577
-3.9      1.01972085294     0.0821753247288
-3.8      1.01085909338     0.0682434624261
-3.7      1.01246692656     0.0574203453236
-3.6      1.01126590253     0.0480700170248
-3.5      0.996707515011     0.0395079667342
-3.4      1.0126600485     0.0337059069952
-3.3      1.00501296316     0.028360297049
-3.2      1.00154405374     0.0242878761577
-3.1      1.00534485916     0.02145973669
-3.0      1.0284775981     0.0202055829278
-2.9      1.00814651486     0.0186006375845
-2.8      1.01485487909     0.0183766100256
-2.7      1.00437311854     0.0185583324176
-2.6      0.973803529407     0.0189694880355
-2.5      0.955665497388     0.0203879332624
-2.4      0.9312282758     0.0223622936924
-2.3      0.907904159924     0.0252671035483
-2.2      0.864112084377     0.0267727628659
-2.1      0.824758023296     0.0283198541934
-2.0      0.800095057131     0.0303249848662
-1.9      0.766290633675     0.0319329969062
-1.8      0.75400115716     0.0344259891506
-1.7      0.735924036658     0.0365289325304
-1.6      0.717248289193     0.0385186632067
-1.5      0.692384765597     0.0399767354961
-1.4      0.687923524176     0.0424990066816
-1.3      0.689287767239     0.0454192056245
-1.2      0.669003396602     0.0466028394722
-1.1      0.693258869407     0.0509959635893
-1.0      0.669551335429     0.0516368911563
-0.9      0.682981790619     0.0551246228934
-0.8      0.656100145575     0.0550058650941
-0.7      0.675583834183     0.0586941821188
-0.6      0.668133128624     0.0597562874016
-0.5      0.675005821548     0.061920740455
-0.4      0.680141046115     0.0638440366167
-0.3      0.655480896378     0.0623921214491
-0.2      0.666785813622     0.0642445512313
-0.1      0.660579199375     0.0640849395956
0.0      0.66823310924     0.064967552023
0.1      0.659383308742     0.0639999117836
0.2      0.642733432924     0.0618146549438
0.3      0.668975374811     0.0636076687789
0.4      0.65957467665     0.0616891379938
0.5      0.641519989607     0.0586362948203
0.6      0.670115379731     0.0597643908443
0.7      0.655062551078     0.0566190346304
0.8      0.657711909745     0.0549215774557
0.9      0.67262538124     0.054020983025
1.0      0.654604808979     0.0502222065236
1.1      0.671212683985     0.0490897818426
1.2      0.672188922614     0.0466293852601
1.3      0.663503517882     0.0433602927002
1.4      0.680624201983     0.0417923890663
1.5      0.687413572299     0.0394069034198
1.6      0.713118223333     0.0380832030237
1.7      0.724379380394     0.0356833681803
1.8      0.753782731931     0.0341818012144
1.9      0.761974800916     0.0315317557788
2.0      0.804427678181     0.030272008049
2.1      0.839392797904     0.0286741369047
2.2      0.864052779457     0.0267518571004
2.3      0.881516629906     0.0243632781578
2.4      0.946580497295     0.0226591622804
2.5      0.975842227944     0.0206692458801
2.6      1.00983139249     0.0195847591474
2.7      1.03816747636     0.0191499123453
2.8      1.03028082549     0.0185842090056
2.9      1.06236984958     0.0196336619103
3.0      1.07899455652     0.0211112130543
3.1      1.08126318829     0.0231598383498
3.2      1.09698719359     0.0265325110214
3.3      1.10417193843     0.0311835067083
3.4      1.09242590364     0.0362088098365
3.5      1.10526899118     0.043647744384
3.6      1.15088622644     0.0545310567388
3.7      1.17166002037     0.0659548601244
3.8      1.22439673296     0.0822037324695
3.9      1.28744156014     0.103009601374
4.0      1.37661368357     0.131517752228
4.1      1.46429181624     0.167354437646
4.2      1.57360057542     0.215954696427
4.3      2.04515184035     0.346076537703
4.4      2.49431550486     0.525603693409
4.5      3.94960665603     1.10795233359
4.6      4.80075851845     1.92516234715
4.7      11.603672644     8.74904372299
4.8      3.69949903604     19.2347196562
4.9      0     0
