# eta         Weight        Error
-5.0      0     0
-4.9      0     0
-4.8      3.26516431951     11.7510549482
-4.7      2.1442194895     1.73852449736
-4.6      1.67400621198     0.780431512456
-4.5      1.43322511794     0.469725908957
-4.4      1.32405439209     0.336131562166
-4.3      1.05964056115     0.214643397116
-4.2      0.994040073157     0.165775100384
-4.1      0.969058624746     0.13535611402
-4.0      0.930438016741     0.109079821033
-3.9      0.962464863861     0.0954013325474
-3.8      0.966733254965     0.0806432870901
-3.7      0.974801153026     0.0684210160939
-3.6      0.976219172897     0.0573868108791
-3.5      0.991825484471     0.0484613952396
-3.4      1.00284233198     0.0407066783459
-3.3      0.996346931374     0.0334355112724
-3.2      1.03791863425     0.0291213403988
-3.1      1.05078487115     0.0249474926906
-3.0      1.04273873961     0.0214011719586
-2.9      1.04695916469     0.019379562564
-2.8      1.05572973606     0.0187393233536
-2.7      1.0397102404     0.0187506515732
-2.6      1.03134129569     0.0200007690023
-2.5      1.00715412904     0.0221366332295
-2.4      0.973265940295     0.0249840317162
-2.3      0.928731216229     0.0268304014772
-2.2      0.8994241283     0.0286278851926
-2.1      0.895099958742     0.0314942716336
-2.0      0.865644443566     0.0335272414682
-1.9      0.831075649899     0.0350861969918
-1.8      0.816706041602     0.0375117328165
-1.7      0.808118986399     0.0401262807371
-1.6      0.789330615515     0.0422570196312
-1.5      0.771805419813     0.0441104032215
-1.4      0.770289479047     0.0469086250099
-1.3      0.761136354184     0.0490814518138
-1.2      0.752368079347     0.0512348436932
-1.1      0.744570029806     0.0531799419642
-1.0      0.757074791933     0.0566180940486
-0.9      0.737326619849     0.0573239892024
-0.8      0.743814853942     0.0600280804385
-0.7      0.748652291827     0.0623090000479
-0.6      0.76904970679     0.0659098606943
-0.5      0.752151377257     0.0659783033967
-0.4      0.721697320461     0.0644367780607
-0.3      0.73507547515     0.0666809365912
-0.2      0.745442320026     0.0684049957525
-0.1      0.747858025429     0.069088542677
0.0      0.729817470838     0.0676189067402
0.1      0.730817521595     0.0675359157997
0.2      0.720799734374     0.0661521756203
0.3      0.744585544524     0.0678419999748
0.4      0.721336976799     0.0646527313315
0.5      0.735812598101     0.0647197303894
0.6      0.754406325098     0.0651186056728
0.7      0.703333571501     0.0588355223002
0.8      0.728574299626     0.0592034760107
0.9      0.719447821273     0.0564049636392
1.0      0.713177595401     0.0536757789063
1.1      0.723674700714     0.0522183905583
1.2      0.724429569396     0.0498050431976
1.3      0.712135454103     0.0463563248772
1.4      0.744346045106     0.0458314188459
1.5      0.757240288597     0.0438070095124
1.6      0.752496433686     0.0406988404464
1.7      0.782919941428     0.0393675272994
1.8      0.781671632985     0.0363383467308
1.9      0.822239629379     0.0352492483249
2.0      0.835798878296     0.0327527194223
2.1      0.856113218145     0.0305418441058
2.2      0.897165652004     0.029135318258
2.3      0.91016667755     0.0267299852112
2.4      0.95484213739     0.0247432936628
2.5      0.988085905858     0.0220138916415
2.6      1.01197853376     0.0200239004505
2.7      1.03476286474     0.0189247299622
2.8      1.0609480607     0.0194208107814
2.9      1.05703799259     0.0200151395502
3.0      1.0685953758     0.0222789995707
3.1      1.0574322933     0.0252231676682
3.2      1.07385897312     0.0302973241496
3.3      1.06320735717     0.0360145199731
3.4      1.06635528559     0.0435416291209
3.5      1.08425708257     0.0534771771427
3.6      1.09080133278     0.0643058917543
3.7      1.12517474292     0.0794697172816
3.8      1.09488541228     0.091665167223
3.9      1.12565796767     0.11177367591
4.0      1.19204182726     0.140419075563
4.1      1.2306584998     0.171987088225
4.2      1.48880200611     0.249199116432
4.3      1.68982317528     0.34298535314
4.4      2.15202630503     0.545356495812
4.5      2.70907119184     0.891155047124
4.6      4.12303346925     1.94884398336
4.7      5.62682970946     4.58508604784
4.8      22.0563235837     85.7509508228
4.9      0     0
