# eta         Weight        Error
-5.0      0     0
-4.9      0     0
-4.8      0.559912767233     1.62432339162
-4.7      0.771224458221     0.477243108005
-4.6      0.6179672818     0.326132308856
-4.5      0.82711674494     0.243395657216
-4.4      1.11806792618     0.203291910097
-4.3      1.06027033737     0.161134338251
-4.2      1.15098600042     0.111485344172
-4.1      1.06504323671     0.082609793751
-4.0      0.984522370434     0.0809447793724
-3.9      1.0995913464     0.0699978182614
-3.8      1.09816828502     0.0679140766662
-3.7      1.188154489     0.0601574472881
-3.6      1.00101549732     0.0561066871484
-3.5      1.15468286436     0.0524811894547
-3.4      1.06524620056     0.04660659209
-3.3      1.01931112451     0.0446728805419
-3.2      1.04732861312     0.0419925632209
-3.1      1.05046193373     0.040971625777
-3.0      1.04327707047     0.0400742964278
-2.9      1.03242898625     0.0389719355095
-2.8      0.982895790448     0.0384355113269
-2.7      1.01358786274     0.0373085456323
-2.6      0.935886078875     0.0379376794708
-2.5      0.997442172548     0.0389348624646
-2.4      0.998060386758     0.0357189475504
-2.3      0.851130343165     0.0381088823424
-2.2      0.893271263986     0.0392599273396
-2.1      0.983937631992     0.0411778458867
-2.0      0.927257284934     0.0401894872832
-1.9      0.912315920062     0.0394886174881
-1.8      0.911543923108     0.050517699094
-1.7      0.849524408315     0.0576404787266
-1.6      0.934812190564     0.0437944576818
-1.5      0.829179945763     0.0396487846412
-1.4      0.790319454816     0.0433972987904
-1.3      0.808835042163     0.0452999847512
-1.2      0.869207192599     0.0511631710237
-1.1      0.822525757732     0.0469073352663
-1.0      0.773199142756     0.0486017937591
-0.9      0.807856590039     0.0521936685886
-0.8      0.775555965979     0.0512317999899
-0.7      0.696982208429     0.05425132077
-0.6      0.785609448522     0.0557929348197
-0.5      0.78264084916     0.0566272449949
-0.4      0.794877212621     0.0504879320291
-0.3      0.655243660214     0.0600203196663
-0.2      0.74311835838     0.0578544009409
-0.1      0.755814889423     0.060499279981
0.0      0.808249158258     0.0561430789676
0.1      0.769625874892     0.0598793272093
0.2      0.76252637597     0.0599423694827
0.3      0.801906875838     0.0528766903986
0.4      0.776671803338     0.0595558920927
0.5      0.842600128439     0.0588779806987
0.6      0.789906340835     0.0517907074862
0.7      0.77345462974     0.052903512478
0.8      0.788335777676     0.0496374588753
0.9      0.81009106589     0.0492179082803
1.0      0.866039140057     0.0497714926312
1.1      0.842731596619     0.0460706593824
1.2      0.806701141913     0.0502854600636
1.3      0.868627278468     0.0420303091648
1.4      0.836960226265     0.0425445602962
1.5      0.854030108363     0.0406538347555
1.6      0.836144665071     0.0402492515958
1.7      0.901540398119     0.0437710810258
1.8      0.923279726795     0.0402945571998
1.9      0.966562750397     0.0402189473439
2.0      0.872507104537     0.0391219652411
2.1      0.955151273042     0.0374278612285
2.2      0.892949581927     0.0378100187082
2.3      0.908971739191     0.0389579185831
2.4      1.01401170813     0.0386640290975
2.5      0.995461278085     0.0378737351557
2.6      0.982518704908     0.0369010419926
2.7      1.02604022207     0.0394455776219
2.8      0.999676579258     0.0376556219935
2.9      0.997284651271     0.038111261519
3.0      1.00039064191     0.040042210375
3.1      1.06301536726     0.042083718529
3.2      1.10325804116     0.0426095958988
3.3      1.10404820248     0.0427017777956
3.4      0.990205749104     0.0445289695189
3.5      1.08613991822     0.0519902843124
3.6      1.1335536847     0.0575825822551
3.7      1.12083087996     0.057010829145
3.8      1.03925938769     0.055421683549
3.9      0.972687416351     0.0624309582771
4.0      0.965314361809     0.0693888407328
4.1      0.959242459267     0.0794493301865
4.2      0.952683857783     0.0782276107894
4.3      0.725235628396     0.109816989484
4.4      0.886905382985     0.106686835284
4.5      0.80830354738     0.179083747044
4.6      0.743505526939     0.222322146672
4.7      1.27633805581     0.204759268936
4.8      0     0
4.9      0     0
