# eta         Weight        Error
-5.0      0     0
-4.9      0     0
-4.8      0.482237392636     2.26478694957
-4.7      1.74743037943     2.06703076564
-4.6      1.4115836895     0.285114612082
-4.5      0.872468097614     0.227502583314
-4.4      0.889506040991     0.160122489364
-4.3      0.918482191916     0.119147362682
-4.2      0.918437933152     0.111800354375
-4.1      1.0514377971     0.0842824738175
-4.0      1.05759717906     0.0777349862814
-3.9      1.19022323298     0.0729315359711
-3.8      1.08905567449     0.058532845818
-3.7      1.05857872039     0.0599622368966
-3.6      1.17544168297     0.0526484351757
-3.5      1.0626694128     0.049390600037
-3.4      1.13427035732     0.0452311644677
-3.3      1.05514917507     0.0436926439135
-3.2      1.10589866959     0.0397497174755
-3.1      0.993526859341     0.0441310568853
-3.0      1.07848981383     0.0363231964771
-2.9      0.969360461466     0.0447681348641
-2.8      0.967448564405     0.038307324275
-2.7      0.980675146478     0.0360091833746
-2.6      0.996953994354     0.0353282450981
-2.5      0.957921030598     0.0358069240561
-2.4      0.955994845448     0.0364206323174
-2.3      0.947572109728     0.0364094875578
-2.2      0.907697355507     0.0380980779131
-2.1      0.954166377502     0.0363255536434
-2.0      0.870144897516     0.0357593759685
-1.9      0.874728528788     0.0357650753904
-1.8      0.833228529476     0.0364567708908
-1.7      0.841937394221     0.0485676050619
-1.6      0.902891965719     0.0392542991042
-1.5      0.839536635366     0.0415465750609
-1.4      0.82371344537     0.0413150040541
-1.3      0.814787866719     0.0621024012084
-1.2      0.835780895085     0.0418330798766
-1.1      0.736013882271     0.0586976523394
-1.0      0.834591475378     0.0433091697276
-0.9      0.752906980536     0.0560348622971
-0.8      0.767073249252     0.0507267221502
-0.7      0.797031367575     0.0519214558762
-0.6      0.735712643844     0.0572175093019
-0.5      0.844431478278     0.0560491112781
-0.4      0.720506342595     0.0507611004142
-0.3      0.688724400988     0.0522649923022
-0.2      0.707421326499     0.0540063997593
-0.1      0.730624701707     0.0519527639927
0.0      0.715518491451     0.0517257405465
0.1      0.688134398905     0.0512292511062
0.2      0.711955921861     0.0524682744301
0.3      0.676419729984     0.050682224627
0.4      0.658235102511     0.065200630751
0.5      0.712175173104     0.0503959678629
0.6      0.720102044192     0.0472551204973
0.7      0.673722183844     0.0483080520037
0.8      0.749630290827     0.0445842938819
0.9      0.775381599328     0.0469353074498
1.0      0.827416311497     0.0435422406242
1.1      0.757428325013     0.0425388724326
1.2      0.705015114592     0.0450549482815
1.3      0.818931168688     0.045306095824
1.4      0.838147704013     0.0392633169744
1.5      0.796201085216     0.0398147178757
1.6      0.905184024627     0.0395126676608
1.7      0.839218096994     0.0374416048004
1.8      0.860165196734     0.0438100234745
1.9      0.919623730494     0.0386786050787
2.0      0.906967244587     0.0375134273675
2.1      0.929162596286     0.0408113759204
2.2      0.962199007072     0.0359492690234
2.3      0.92954427413     0.0362336499747
2.4      0.955585111347     0.035175597082
2.5      0.957139583568     0.0347189937861
2.6      0.964560354291     0.0345101989114
2.7      0.999305164633     0.039442020285
2.8      1.03883432009     0.0342764314398
2.9      0.985015130311     0.0412290211191
3.0      1.11860504212     0.0368111817596
3.1      0.996564851431     0.0401309655933
3.2      1.11340192811     0.0388868762022
3.3      1.02870397983     0.0411320354736
3.4      1.06923561962     0.0467027139614
3.5      1.15058005108     0.046249923432
3.6      1.05488216876     0.0497149903317
3.7      1.14638807021     0.0521734491187
3.8      1.05224145324     0.0580212039062
3.9      1.12521695578     0.0699286736843
4.0      1.14676956109     0.0649867121296
4.1      0.997073012333     0.0740911224082
4.2      1.03649639342     0.0787629283419
4.3      0.879768515333     0.121159375666
4.4      0.932869886341     0.121392292437
4.5      0.871786414416     0.124417574382
4.6      0.680488586951     0.717535036891
4.7      2.54108083214     0.168995053376
4.8      0     0
4.9      0     0
